note_id,tfidf_alphafold,tfidf_alphafold2,tfidf_alphafold3,tfidf_amber,tfidf_cnn,tfidf_gromacs,tfidf_md模拟,tfidf_protocol,tfidf_transformer,tfidf_troubleshooting,tfidf_中间体,tfidf_临床,tfidf_代码,tfidf_优化,tfidf_催化效率,tfidf_催化机制,tfidf_创新,tfidf_创新 创新,tfidf_创新 发表,tfidf_力场,tfidf_动力学,tfidf_原理,tfidf_发表,tfidf_发表 创新,tfidf_发表 发表,tfidf_发表 影响因子,tfidf_实例,tfidf_实现,tfidf_展望,tfidf_工具,tfidf_工具 工具,tfidf_工具 操作,tfidf_工具 教程,tfidf_工具 步骤,tfidf_工具 软件,tfidf_应用,tfidf_底物结合,tfidf_影响因子,tfidf_影响因子 创新,tfidf_影响因子 影响因子,tfidf_性能,tfidf_成功,tfidf_技巧,tfidf_折叠机制,tfidf_挑战,tfidf_操作,tfidf_操作 工具,tfidf_操作 操作,tfidf_操作 步骤,tfidf_操作 软件,tfidf_教程,tfidf_教程 工具,tfidf_教程 操作,tfidf_教程 教程,tfidf_教程 步骤,tfidf_教程 软件,tfidf_方法学,tfidf_最新研究,tfidf_最新研究 影响因子,tfidf_期刊,tfidf_机遇,tfidf_标准化,tfidf_案例研究,tfidf_模型训练,tfidf_模拟时间,tfidf_步骤,tfidf_步骤 工具,tfidf_步骤 操作,tfidf_步骤 教程,tfidf_步骤 步骤,tfidf_步骤 软件,tfidf_注意力机制,tfidf_活性位点,tfidf_深度学习,tfidf_深度学习 深度学习,tfidf_深度学习 神经网络,tfidf_热力学,tfidf_特征工程,tfidf_神经网络,tfidf_神经网络 深度学习,tfidf_神经网络 神经网络,tfidf_端到端,tfidf_算法,tfidf_经典,tfidf_经验,tfidf_结构预测,tfidf_结构预测 神经网络,tfidf_综述,tfidf_蛋白质折叠,tfidf_表征学习,tfidf_软件,tfidf_软件 工具,tfidf_软件 教程,tfidf_软件 步骤,tfidf_软件 软件,tfidf_进展,tfidf_酶工程,tfidf_错误折叠,tfidf_预测精度,tfidf_验证
note_0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3507398745339621,0.0,0.0,0.0,0.0,0.0,0.3384330031294957,0.022074086427916324,0.022074086427916324,0.0,0.2805918996271697,0.0,0.31728094043390226,0.03348092021704588,0.03275147160083776,0.05708883608497458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.370161097172886,0.05917401588793184,0.04620964253376975,0.0,0.0,0.0,0.33904854538282997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3384330031294957,0.03425330165098475,0.21152062695593485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2572092413249055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30397455792943384,0.0,0.0
note_0026,0.0,0.0,0.0,0.0,0.28465042910593646,0.0,0.0,0.0,0.28465042910593646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24568032197564227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207883349364005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41576669872801,0.0,0.0,0.21632996934754123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28465042910593646,0.0,0.1543586782025227,0.0,0.013453616076663764,0.0,0.3494561043306435,0.17303499884925694,0.0,0.02223038011281641,0.0,0.0,0.0,0.0,0.0,0.0,0.17008637675236774,0.0,0.32023173274417854,0.0,0.0,0.0,0.0,0.0,0.32127426719891683,0.0,0.0,0.1497669018559901,0.0
note_0027,0.0,0.0,0.0,0.0,0.3723399735168674,0.0,0.0,0.0,0.3522134884619016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35545556873087636,0.08167024338584505,0.03673437047802092,0.06352130041121282,0.017937416933483576,0.03673437047802092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32077697665957133,0.03813368993739653,0.055101555717031375,0.028600267453047393,0.045917963097526146,0.3121073286417451,0.009296292124702961,0.055101555717031375,0.03546441210972653,0.03587483386696715,0.046481460623514805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19073225639217756,0.01836718523901046,0.008866103027431632,0.0,0.01836718523901046,0.055101555717031375,0.2616443057145555,0.0,0.0,0.0,0.0,0.0,0.0,0.19575372244554762,0.0,0.00628728246800282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3723399735168674,0.30343768062391885,0.017339296035652506,0.045917963097526146,0.028238438015833183,0.027888876374108883,0.0,0.0,0.0,0.0,0.0
note_0028,0.0,0.0,0.0,0.3520319541190163,0.0,0.3520319541190163,0.2640239655892622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375215717190661,0.029005293678818187,0.058010587357636374,0.22882077017736058,0.0,0.0,0.3613188387761921,0.07332307399626972,0.05738046768385601,0.04500875164643198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30573132511831635,0.04665270423551201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27793756828937854,0.07501458607738663,0.3474219603617232,0.0,0.0,0.0,0.0,0.21121917247140978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
note_0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34434550562903793,0.0,0.0,0.18213197969479128,0.3278375634506243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32937396190603624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254516243291028,0.30355329949131876,0.0,0.0,0.0,0.0,0.40423168052104447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20960161212202308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3278375634506243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4006903553285408,0.0,0.0,0.0
note_0030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3561817997687016,0.04810496424450069,0.03651257226507801,0.08418368742787621,0.14263290177780955,0.06085428710846335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2527741804810141,0.03790344278272991,0.03651257226507801,0.06317240463788319,0.06085428710846335,0.5055483609620282,0.12320216138491978,0.08519600195184869,0.12925103315677552,0.13074682662965875,0.06160108069245989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4940586254856184,0.07302514453015602,0.07050056354005937,0.15451897692596034,0.08519600195184869,0.13387943163861937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34469206429229193,0.08042814833486811,0.08519600195184869,0.0997971105329882,0.049280864553967914,0.0,0.0,0.0,0.0,0.0
note_0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308932291547923,0.030795969542505963,0.04674943973261284,0.046193954313758945,0.0,0.04674943973261284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4413318450684615,0.09706052486061327,0.09349887946522568,0.016176754143435543,0.04674943973261284,0.33835441455248716,0.0,0.04674943973261284,0.06017766195533209,0.045655563494268844,0.015774380333375405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35138615183888033,0.0,0.27951016854335897,0.031166293155075228,0.030088830977666046,0.045655563494268844,0.0,0.04674943973261284,0.0,0.0,0.24692691198648214,0.013281481094272908,0.03873904493601946,0.0,0.30346985840630575,0.1953905940706529,0.026312109207703265,0.02133710593067419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308932291547923,0.014711061502282049,0.031166293155075228,0.031944195621716395,0.04732314100012622,0.0,0.0,0.0,0.23958146716287296,0.0
note_0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346357681334541,0.0,0.0,0.19942838767311727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45868529164816974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23931406520774073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28012890296083476,0.0,0.0,0.0,0.0,0.30167728011166817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19942838767311727,0.0,0.0,0.0,0.0,0.0,0.0,0.4094191658658354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3589710978116111,0.0,0.2585805258100013
note_0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24123413750253656,0.0,0.35658558107077104,0.1979318958499267,0.0,0.0,0.43000025952651805,0.0,0.0,0.0,0.0,0.0,0.0,0.2968978437748901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36707339227873487,0.2721563567936492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3711223047186126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2936587138229879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26390919446656896,0.0,0.0
note_0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23590930038409708,0.0,0.0,0.20375040289889665,0.0,0.0,0.0,0.2821101769633704,0.19234784792957074,0.0,0.0,0.0,0.0,0.20375040289889665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17952465806759935,0.0,0.0,0.0,0.0,0.0,0.0,0.25808384367193576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2201537392708674,0.0,0.0,0.0,0.0,0.3522459828333878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24364060737745627,0.0,0.0,0.0,0.29883392425171507,0.0,0.0,0.0,0.0,0.0,0.0,0.3375690668819967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30775655668731317,0.27166720386519555,0.0,0.20547682331947623
note_0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238545846292369,0.0,0.1843721955042876,0.25130272506561385,0.0,0.0,0.43020178951000443,0.0,0.0,0.0,0.0,0.0,0.0,0.30929566161921707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3933273504091469,0.289964682768016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27063370391681496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3810358707088611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3286266404704181,0.0,0.0
note_0036,0.0,0.23756289475869619,0.30743433439360685,0.0,0.33082594769996093,0.0,0.0,0.0,0.33082594769996093,0.0,0.0,0.0,0.2953324730295234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2805658493780472,0.0,0.0,0.0,0.0,0.0,0.22149935477214253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20673273112066634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19086112367305436,0.0,0.0,0.0,0.0,0.0,0.0,0.16743537769952663,0.0,0.007949709340143572,0.26551147061266045,0.3691655912869042,0.0,0.0,0.1880380946069722,0.03151236402783515,0.0,0.0,0.2544814982307391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
note_0037,0.2800530235441103,0.0,0.0,0.0,0.3068778868188838,0.0,0.0,0.0,0.3324510440537907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2716561296989702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35315296860866124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24449051672907318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25573157234906974,0.0,0.24037297906475819,0.0,0.0,0.0,0.0,0.23409789274284407,0.019702871792652715,0.0798876021796163,0.0,0.0,0.0,0.0,0.07956285591590302,0.02111144020895302,0.2716561296989702,0.16336426373406437,0.20458525787925583,0.0,0.0,0.0,0.0,0.0,0.35315296860866124,0.0,0.0,0.0,0.0
note_0038,0.0,0.0,0.0,0.0,0.2800001875800741,0.0,0.0,0.0,0.3200002143772276,0.0,0.0,0.25494511376336887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4107449055076499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3540904357824568,0.0,0.0,0.0,0.0,0.0,0.33992681835115857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4390721403702464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000013398576721,0.0,0.0,0.0,0.0,0.0,0.0,0.16019593630441803,0.0,0.00833036556936653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29333352984579186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
note_0039,0.0,0.42685414056306736,0.38973638920975723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3859417951625217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3051632798959474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2782371081404226,0.0,0.0,0.0,0.0,0.0,0.2872124987255975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3231140610662972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17402589280569053,0.0,0.021115590015058534,0.31550088650313673,0.0,0.0,0.0,0.17086675373773305,0.006975120417893464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
note_0040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3971627577512087,0.34244847641390963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28683976948698403,0.0,0.0,0.0,0.0,0.0,0.3510096883242574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3681321121449529,0.0,0.0,0.0,0.0,0.0,0.3510096883242574,0.0,0.23535570829701252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2996424168621709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2132911106441676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26477517183413907,0.0,0.0
note_0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214058494058644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5280304437931423,0.0,0.0,0.0,0.0,0.5151516524811145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47651527854503095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3541667610807662
note_0042,0.0,0.0,0.0,0.3299416567499619,0.0,0.4399222089999492,0.3299416567499619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28530596991790164,0.025890654686672454,0.012945327343336227,0.3613646716785297,0.0,0.0,0.28530596991790164,0.03926970870401683,0.038414139786336454,0.026783755628878265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19847371820375767,0.027762037025289128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31011518469337135,0.0,0.2729013625301668,0.0,0.0,0.0,0.0,0.2828071343571102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
note_0043,0.0,0.0,0.0,0.33610669751644795,0.0,0.37812003470600397,0.2688853580131584,0.0,0.0,0.0,0.0,0.29878035169068806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2688853580131584,0.0,0.0,0.0,0.0,0.0,0.0,0.34999984055194894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2731706072600577,0.0,0.0,0.0,0.0,0.0,0.2646340257831809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3756095849825793,0.0,0.3193013626406256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
note_0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14000416572177507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5320158297427453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28000833144355014,0.0,0.0,0.0,0.0,0.0,0.28000833144355014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2520074982991951,0.34517974650791483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22870464453024886,0.0,0.0199334725995959,0.0,0.443802531224462,0.18097151097053843,0.040617292614897986,0.01646875718514315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27121265797050453,0.0
note_0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25996570806210356,0.0,0.02294805926160103,0.045350772423495896,0.022411104447041752,0.02294805926160103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22746999455434058,0.011911108930946358,0.011474029630800514,0.023822217861892717,0.034422088892401545,0.2816295170672788,0.023229673988122947,0.02294805926160103,0.04430942576020383,0.022411104447041752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3763333884046203,0.0,0.2816295170672788,0.034422088892401545,0.022154712880101915,0.011205552223520876,0.034422088892401545,0.04589611852320206,0.0,0.0,0.281812942626837,0.03911715951803223,0.028523953570809373,0.0,0.3998542251799091,0.23738234126243235,0.05812162245843784,0.023566092810516092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31412523057504177,0.032495713507762945,0.034422088892401545,0.047041673550577534,0.03484451098218442,0.0,0.0,0.0,0.3998542251799091,0.0
note_0046,0.0,0.0,0.0,0.0,0.2524399157627319,0.0,0.0,0.0,0.38707453750285553,0.0,0.0,0.0,0.351555795443993,0.0,0.1739848927886281,0.20298237492006613,0.0,0.0,0.0,0.0,0.0,0.3906175504933256,0.0,0.0,0.0,0.0,0.0,0.29296316286999413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1884836338543471,0.0,0.0,0.0,0.29296316286999413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18512260489267002,0.2899748213143802,0.0,0.0,0.0,0.0,0.0,0.11554234735547614,0.0,0.0,0.0,0.21483965277132905,0.0,0.0,0.0,0.0,0.0,0.0,0.16829327717515458,0.0,0.0,0.0,0.0,0.0,0.0,0.1594861517229091,0.0,0.0,0.0
note_0047,0.3093332274853394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31856934984286683,0.027787061211884054,0.05624240499733443,0.05557412242376811,0.05492640568770024,0.028121202498667217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2389270123821501,0.029192421233747257,0.028121202498667217,0.0,0.0,0.3982116873035836,0.056932602339153315,0.028121202498667217,0.027149013347881272,0.10985281137540048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265474458202389,0.0,0.027149013347881272,0.02746320284385012,0.028121202498667217,0.05624240499733443,0.0,0.0,0.31192141855651984,0.047935276418773994,0.0,0.0,0.0,0.19393003455180072,0.02374129472232014,0.03850474444467529,0.0,0.0,0.0,0.0,0.431417487768966,0.050877144132897206,0.0,0.2812120249866722,0.0,0.265474458202389,0.05309489164047781,0.028121202498667217,0.0,0.028466301169576658,0.0,0.0,0.0,0.0,0.0
note_0048,0.0,0.0,0.0,0.2618205243359073,0.0,0.34036668163667955,0.2618205243359073,0.0,0.0,0.0,0.0,0.0,0.17435788091674023,0.0,0.0,0.0,0.0,0.0,0.0,0.2356384719023166,0.0,0.43589470229185057,0.0,0.0,0.0,0.0,0.0,0.4649543491113073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23247717455565364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3141846292030888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31965611501402375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
note_0049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23637386047796777,0.0,0.314907607565862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2813974529499616,0.472361411348793,0.0,0.0,0.0,0.0,0.0,0.3005936254037774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37216353621420056,0.0,0.0,0.2588856567139647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32642104542195544,0.0,0.0,0.0,0.0,0.0,0.314907607565862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20260616612397236,0.0,0.0
note_0050,0.0,0.0,0.0,0.21147721506320022,0.0,0.32896455676497816,0.2349746834035558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3994569617860449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238719495291179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238719495291179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3819511924658864,0.0,0.0,0.0,0.281969620084267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4058231419950043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35807924293676846,0.0,0.0,0.0,0.0
